gene_id	ID	log2FC	AveExpr	t_stat	P.Value	adj.P.Val	B_stat
15912	CADM2	-1.1153376246001812	0.5576688123000906	-51.353291476807804	6.457670534744791e-19	9.880852001211414e-18	33.30372760617347
6438	PABPC4L	-1.898975297212651	0.9494876486063255	-51.31769211657683	6.527963761662107e-19	9.979751878963856e-18	33.29233382684069
4059	TSHZ3	-1.6424767053533562	0.8212383526766781	-51.21198098733296	6.741534456289383e-19	1.0297329080333964e-17	33.25845333381872
11906	ENTPD2	2.1419511383888064	1.1152229295339608	51.200051161498216	6.766099056198566e-19	1.0325909995627604e-17	33.25462538805694
15511	TTI1	1.8821552014557903	4.287331576583275	51.163693894526936	6.841550792424417e-19	1.0432034492649227e-17	33.242953813220026
11625	CCNB3	-2.899366009105888	1.771038027213087	-51.14105100620633	6.888992982631336e-19	1.0495303471466498e-17	33.23568066341936
17328	JAKMIP1	-1.8103027797704154	0.9051513898852077	-51.132082891652	6.907879902261867e-19	1.051499717305469e-17	33.23279910662619
16528	GCLC	2.0208474935742258	5.024773733716161	51.11683240708546	6.940124081732098e-19	1.0554971469820489e-17	33.22789778283442
3376	SLC40A1	-1.8083022539585394	0.9041511269792697	-51.108875832079825	6.957010205249381e-19	1.0571189590543417e-17	33.225340049216896
9767	COPA	-1.057854966006718	5.944987888680914	-51.10616564471904	6.962771967017034e-19	1.0571189590543417e-17	33.22446873628266
2108	ZCCHC24	-2.395563966951939	1.8217300365577698	-51.074106512597254	7.031314874477461e-19	1.066607540976194e-17	33.21415833422719
5541	CES4A	2.814364381453742	1.473554254504241	51.03004357698127	7.1266951918937695e-19	1.0801473932593632e-17	33.19997678700358
16924	VLDLR	-1.4433577981305674	2.3564205117266575	-51.023885605005304	7.140134161120282e-19	1.0812553379440688e-17	33.197993875685
4743	CA11	-2.6519123993488223	3.502775870653592	-51.007012247236375	7.177096325694397e-19	1.0859205263970888e-17	33.19255929641568
7467	PPIF	1.5087165453909481	4.896744345675104	50.96907532255817	7.260944589580628e-19	1.0976656765156936e-17	33.180333931763414
11124	SEMA3C	-3.0295695455699274	4.840584963056327	-50.96288779748427	7.274718779737912e-19	1.098806410206646e-17	33.17833910061471
2487	PLEKHO1	-3.1351314694909322	3.5550971053291107	-50.9510169829806	7.301222516059691e-19	1.1018662756914035e-17	33.174511318037716
9877	NECTIN4	2.405850802727877	1.2108174960661267	50.88547456389125	7.449418186244727e-19	1.1232703901002518e-17	33.153360754096056
2440	SLCO1B3	3.0064524259032703	1.5489015281479859	50.880926201293875	7.459820328927974e-19	1.123878311212189e-17	33.15189197687897
4370	HOXA11	-3.1021984932347766	3.629543619833328	-50.871468179435475	7.481500386437519e-19	1.1261828482724464e-17	33.148837327140015
12256	HES1	2.1566206967107764	5.384617838631203	50.86827032890049	7.488845775559507e-19	1.1263275121263497e-17	33.14780439041273
14224	UGT8	3.6832253900505294	1.8416126950252643	50.86232233508972	7.502528584842667e-19	1.1274242699641765e-17	33.14588295663221
15129	PI15	-3.5995320153313592	1.8178835027029574	-50.82763393835244	7.582857433496156e-19	1.1385257092913973e-17	33.134672738620466
4352	TSPAN33	-2.6746229572784856	2.8333742607775028	-50.79207863512577	7.666143650257788e-19	1.1500519241313597e-17	33.12317435733355
9755	CCNY	-1.4322605625572913	4.120367024860014	-50.74941086549102	7.767376391792877e-19	1.164248549736703e-17	33.10936513101679
9236	PLCH2	3.9851406627426402	2.0692165974163728	50.70134139286557	7.883130380390116e-19	1.1805010323581173e-17	33.09379364429557
17022	CSTA	3.01806712738516	3.5830031174533863	50.69884613467887	7.889188964687793e-19	1.1805010323581173e-17	33.09298493136818
1483	TUFT1	-1.6200631716273355	4.601243203568706	-50.674671548678155	7.948142807631794e-19	1.1883147068833907e-17	33.08514787300369
12457	METTL7A	2.303255422314549	1.2961408004934496	50.63665751852448	8.0417959329879e-19	1.2012985931394795e-17	33.07281663909902
1530	PALM3	-4.202110586962279	2.3383782823532333	-50.60248760796585	8.126980218442499e-19	1.2129964891181266e-17	33.06172442119136
8080	PCK2	-2.5375649096865844	5.890628625549322	-50.58645720936717	8.167273564940805e-19	1.2179800526854242e-17	33.056518040548966
13383	SHROOM3	-1.3317937054712754	3.5568596588114505	-50.53987147487169	8.285579866122375e-19	1.234579391876106e-17	33.04137840393223
9399	SLC16A5	2.5048277970887454	4.366454433315222	50.475370800294726	8.452399027863277e-19	1.2583731953549699e-17	33.02039346334108
5187	ZNF611	-2.39452716606036	1.2188520195533739	-50.471890401651564	8.461501402299834e-19	1.2586661698092215e-17	33.019260366593016
1206	NOVA2	-1.3519318905623892	0.6866991890900453	-50.44979257243869	8.519538136249452e-19	1.2662316074112286e-17	33.01206424481022
7289	CCL28	4.259683174492887	2.160367646574729	50.328759020697504	8.8450139317744e-19	1.313499459464343e-17	32.97259345342847
3971	RAPGEF5	2.5227713832257455	1.262861121923577	50.31124928425103	8.893184143793723e-19	1.3195420913777027e-17	32.966875359116074
14650	DHRS2	-3.1856413187865633	4.104824263964934	-50.29068082022362	8.95012562494334e-19	1.3268749266827767e-17	32.960155825661374
15395	FAM83F	2.9382175804853996	1.4871998222729452	50.28594110165122	8.963301883741249e-19	1.3277126098485567e-17	32.95860700949275
15396	FAM83E	1.9390017299702336	1.1203339882294863	50.23579118434086	9.103987516238964e-19	1.3474207026970453e-17	32.94221031225919
17213	MALL	3.7397206053195293	1.9061133658046188	50.17431782297919	9.279649342295089e-19	1.3722680108698237e-17	32.922088868420616
2485	LGALS3BP	2.520697179477172	6.550742205687934	50.16406947734416	9.309283098745563e-19	1.3754972565164926e-17	32.91873196818558
10587	FREM2	1.1245322171163799	0.5655947480962775	50.15626039692508	9.331931105754563e-19	1.3776897788093891e-17	32.916173598578126
11118	SLC29A4	-3.301038493009318	1.9976893284596722	-50.15171074351898	9.34515308003191e-19	1.378488216036145e-17	32.91468288025182
3527	TLE2	-3.5264835457343957	3.786841653007757	-50.10596928713643	9.479196932981093e-19	1.3959846752599075e-17	32.89968787452585
13828	PSD4	3.2960703981088817	1.900864521333284	50.10583545324283	9.479592115187446e-19	1.3959846752599075e-17	32.89964398075388
3884	ZNF594	1.9036635289963355	0.9518317644981676	50.097470859656426	9.504325725833086e-19	1.3984596701847148e-17	32.896900393812416
14455	PPARG	2.4073024047070515	3.2571351395100856	50.093518980539834	9.51603505946111e-19	1.3988475129086984e-17	32.89560401688253
2584	TM4SF19	3.0662933838419573	2.8174178541782435	50.09123151973997	9.522819765351699e-19	1.3988475129086984e-17	32.89485358973103
820	CALCRL	-3.025663046038774	1.7607919029405725	-50.081513835689194	9.551700222141757e-19	1.4019225900085266e-17	32.8916652098106
11777	SEC14L1	-1.119348478633773	4.617011041228088	-50.07838546312463	9.561017389940004e-19	1.4021235976169706e-17	32.890638655700485
4832	PLEKHG2	-1.5847194272946612	3.4788632025212385	-50.05847790156259	9.620534547769345e-19	1.40967998747298e-17	32.88410461182265
1139	GNA15	4.080100948037862	2.2942325677001523	50.01835694821763	9.741683547324287e-19	1.4262471464057682e-17	32.8709281902339
12060	EMP3	-5.025005149448285	4.212922000877615	-50.01505668700532	9.751720950122956e-19	1.426532844129927e-17	32.86984385314442
14454	HOXB5	-2.5252882633449345	2.913225198707113	-50.002917475456165	9.78873582637369e-19	1.4307612050446117e-17	32.865854761810326
2680	TIMMDC1	-1.1790460563887812	5.8716361140007844	-49.997734416056865	9.804585492466522e-19	1.4318915335934967e-17	32.86415124890533
14493	RGMB	-1.9249921584577088	3.0449220973617193	-49.9854278090375	9.842328210402342e-19	1.4359226306583114e-17	32.86010573159
10553	FAM131B	3.3819414744618426	1.980773190363603	49.983431209783774	9.84846606448564e-19	1.4359226306583114e-17	32.8594493004186
11382	TRIM6	2.1453381328093206	1.1220622847333759	49.9781598434556	9.864690623897171e-19	1.4371005118645242e-17	32.8577160820503
10488	PACSIN1	-2.678396857947215	1.675286610733439	-49.96898308113763	9.893003312671604e-19	1.4400360102487823e-17	32.85469833539224
2916	LMNB1	1.2955901431809362	6.066470995975986	49.94931846257752	9.9539651268443e-19	1.4477151918201744e-17	32.84822981386431
11105	PUDP	1.734148495339721	4.03991725861401	49.94588035445665	9.964664484982949e-19	1.4480775193086423e-17	32.84709861192137
6104	ANK1	2.1850814278248825	2.717995581916076	49.935936334702944	9.995679066013907e-19	1.4513890541779208e-17	32.84382640188049
3361	GGT6	2.911604950354938	1.4779505034522729	49.91890535956989	1.0049035964468139e-18	1.4579366158318e-17	32.838220611947705
10841	KCNN1	-2.7939000001287733	1.51989309340153	-49.887781565962015	1.0147328723641632e-18	1.4709874555668503e-17	32.82797115735566
12059	EMP2	2.294831804244266	3.5485307518245612	49.86227547336895	1.0228642237977552e-18	1.4815575235008207e-17	32.81956688120967
15643	ARID5B	1.971065439782103	1.2045927581210711	49.806649250087844	1.040839182224651e-18	1.5063564276298026e-17	32.80122297795977
5929	MTMR3	-1.1856954129380064	3.520310772524199	-49.796507580059405	1.0441523899416187e-18	1.5099128248647572e-17	32.797876328718004
15677	SLC38A3	-2.2916530002601845	1.3175013469381758	-49.791900093801814	1.0456613243018624e-18	1.5108564359814462e-17	32.79635567785992
12567	ZFHX2	-1.3045981084129028	0.9815557107789308	-49.7680099673671	1.0535225183728037e-18	1.520969252793208e-17	32.7884687287591
3622	LTBP2	1.9868134021314812	1.1420539179022013	49.759229641823694	1.056427510600876e-18	1.5239161195437985e-17	32.785569084749994
10186	ENHO	-3.295409311330405	1.772816775128744	-49.69546879165064	1.0777801560808177e-18	1.5534475092792308e-17	32.764497026242594
2021	WWC2	-1.6853263466033694	4.021030087074606	-49.665564814873576	1.087952247113407e-18	1.5668288606999776e-17	32.75460480895289
15752	ARHGEF4	2.9439732674484707	2.6431483341135094	49.62049658999959	1.1034759040703338e-18	1.5878892250904428e-17	32.739684936353655
6308	ARHGEF2	-1.8537612376588029	4.5226465182376865	-49.60947992062619	1.1073062842894144e-18	1.5921024830834432e-17	32.73603578457592
2349	TMEM125	2.7576269132981697	1.5601189327732279	49.575483081258426	1.1192160223612308e-18	1.6079160477603285e-17	32.7247695578552
6210	POSTN	-1.8060777682266858	0.903038884113343	-49.56663798337632	1.1223369053592038e-18	1.6110876879045624e-17	32.72183710256442
16183	RASIP1	4.128270455036534	3.0036228868482153	49.54420300198524	1.130294385352024e-18	1.6211913452341795e-17	32.71439676922827
12679	TMEM246	-1.6839202497391197	3.590864349763243	-49.466519945084414	1.1583146016821453e-18	1.6600313731012516e-17	32.688607753252384
7381	PLCB3	3.282581085837189	4.3859276511775045	49.379512097182086	1.1905775300108987e-18	1.7048838299068406e-17	32.65967469008956
7413	MOB3B	1.8878748403150711	1.0461574772535167	49.3658445923825	1.1957317387034315e-18	1.7100767866153065e-17	32.655125119609636
3776	CLDN7	4.961514749739022	4.334469847413628	49.36475783166195	1.1961425885292416e-18	1.7100767866153065e-17	32.654763309760014
4365	FOSB	2.462781858338994	2.991648166510416	49.311100114710214	1.21661572661462e-18	1.7379380282538563e-17	32.63688933959973
9280	FAM168B	-1.0971274496514054	5.701894800900668	-49.30278167485583	1.21982284831484e-18	1.7411096027484148e-17	32.63411662488062
17029	PRSS16	-1.822886809697497	3.815602679008802	-49.28166440648173	1.228004922493161e-18	1.7513712888136092e-17	32.627075671198256
8175	PKM	1.8931038865923204	8.488557989439974	49.2732249918886	1.231291152495607e-18	1.7546396213511712e-17	32.624260939049506
7125	SH3TC1	3.354855473578163	1.701828795044982	49.26236469771551	1.2355338160845842e-18	1.7592645345733845e-17	32.620638076097165
601	BRD9	1.4563264253692605	5.153719987379334	49.185809144131376	1.2658854332646424e-18	1.8010282914237758e-17	32.59507725183843
963	NPC1	-1.1298987084250114	3.9795566458490597	-49.13320758578838	1.2871990340388453e-18	1.8298763383169467e-17	32.57749112442433
14445	HOXB8	-2.8016080260629126	2.153028429119572	-49.11507945561151	1.294632502965845e-18	1.8389618854527727e-17	32.5714260108048
17012	CDT1	2.6844822966744744	4.894213611246954	49.07612103088017	1.3107623617484417e-18	1.8592159466312536e-17	32.558384100368414
10419	DNAJB1	1.196472902619612	5.860228024620149	49.07555300544195	1.310999114391384e-18	1.8592159466312536e-17	32.558193868421114
4052	CHODL	-2.417658374288858	1.5638492636686012	-49.06866891395584	1.3138720169286405e-18	1.861793584149002e-17	32.55588820735407
11447	TPST1	-1.4971214574584932	3.5778789953310026	-49.04836480567823	1.3223844827710315e-18	1.8723520902926596e-17	32.54908593878774
12111	KIAA1211L	1.9537887176274444	2.2228271777571655	49.01876735477632	1.3348983755873502e-18	1.8885547026553354e-17	32.539165146315696
13636	TCF7	-1.9040233741508108	1.4823721666746943	-49.00433360004398	1.3410466313816551e-18	1.894479599989412e-17	32.53432489945219
1702	FLVCR2	-2.073408922992635	1.147947258016043	-49.00389483886318	1.341233998632114e-18	1.894479599989412e-17	32.53417774186606
6893	SLCO4A1	2.1782136472702374	3.3730094522539384	48.998873301810846	1.343380364053418e-18	1.895993310610432e-17	32.532493457320186
6866	CDH13	2.592708466930687	1.2997193200448984	48.8603755901587	1.4040416329820961e-18	1.9800241797817857e-17	32.485971101038814
1638	MCL1	0.8797440313547549	6.4865187386496626	48.83886138225127	1.4137231671845577e-18	1.9920849932484e-17	32.478732430540816
15747	ADAMTS1	1.6960459859245445	2.663335262692906	48.816129088324104	1.4240300198850095e-18	2.0050069920839056e-17	32.4710804384851
14284	PODXL	1.476546233104508	3.1522247805305765	48.80072029938176	1.4310618012874717e-18	2.0133008212371273e-17	32.46589159795319
14934	TPGS2	1.7985336788094806	5.282551992632398	48.79105285468043	1.4354923687526544e-18	2.0179248103214606e-17	32.46263528834238
5549	NOTCH1	2.5526767512737925	4.38075484204037	48.76553250103735	1.4472585065297288e-18	2.0328451092513914e-17	32.454036086351465
17628	PLEKHG4	2.501932392663284	1.2949465226067776	48.75123691595252	1.4538942471153463e-18	2.0405411541455005e-17	32.44921714518546
11723	GKAP1	-3.047419680551759	2.59329591187674	-48.730528859385714	1.4635639696879902e-18	2.0524797737071164e-17	32.44223408502563
3146	ATP8B2	-2.3671597768406745	3.6837076834184646	-48.717563033271496	1.4696532167023113e-18	2.0593822119985843e-17	32.43786029959823
9834	SNCA	1.7222609713657604	0.8787872295879446	48.691647130219266	1.4819051948290094e-18	2.0749024958074115e-17	32.429114533315825
7464	APLP2	1.000404818141475	7.511729692477087	48.67515904521106	1.4897565804558174e-18	2.0842415219985354e-17	32.4235479101405
9797	MRPL15	-1.2486817253082227	5.301865665726812	-48.649851263878396	1.5018939459231311e-18	2.099557289538501e-17	32.41499993747013
12558	CD70	-2.7619872321648247	1.4623895809102867	-48.52381108467222	1.5639274285326768e-18	2.1830950347286886e-17	32.37236185458271
3281	PHF21A	-2.0845020606712525	3.341860833277106	-48.52341504772931	1.5641265864964645e-18	2.1830950347286886e-17	32.3722277040403
4277	BARHL2	-2.180249943348793	1.0901249716743968	-48.51261744521485	1.5695668585056784e-18	2.188956404565785e-17	32.368569782224284
5464	CCNJ	-1.754742939342154	3.0615078509200897	-48.44189916736793	1.6056987492650508e-18	2.2375779885097967e-17	32.344592185970996
17378	ABCC2	3.4222001601788494	2.670803821396235	48.434642449421276	1.609456124854011e-18	2.241043800684646e-17	32.34212974808726
3816	SNX27	-1.35543010686997	3.573156587441135	-48.416211226719625	1.619041513870188e-18	2.2526128066007774e-17	32.33587377414166
2654	GSS	1.1698854840505293	5.929079457532155	48.386825446610636	1.6344497102292022e-18	2.27225861212479e-17	32.32589462443032
7985	ZNF736	1.6676200265826506	0.8338100132913255	48.36737864170861	1.6447321672307799e-18	2.2847531412823164e-17	32.31928731318688
13356	GARS	-2.355938233552994	6.770744780757748	-48.33240895466224	1.6633957604794928e-18	2.3088613695026918e-17	32.30739917703279
1540	C1orf54	-4.381076176088187	2.765515351107443	-48.31929253675954	1.6704540543479367e-18	2.3168357253778536e-17	32.30293795019706
10776	DUSP12	-1.465830302624231	4.818602322040768	-48.27498863010326	1.6945315767971177e-18	2.348383823869187e-17	32.287860065124505
12038	UNC13D	2.53319856921511	1.6970306943170868	48.27222515414786	1.6960455989715663e-18	2.3486370845413164e-17	32.28691911471404
9284	TEX15	-2.221722281638231	1.1253541841682357	-48.236482994854974	1.7157577473210285e-18	2.3740704453519672e-17	32.27474420054973
1938	ZNF816	-2.7323841672171953	1.3708064139532057	-48.22140039015851	1.7241489077886574e-18	2.383811522821904e-17	32.26960386703773
5274	DDIT3	-2.166674894919157	5.321620905973412	-48.216972994149174	1.7266203521269312e-18	2.38535914269564e-17	32.26809465043408
2040	ZNF367	1.4222873444454005	3.3428660551186025	48.19655166952433	1.7380687237771463e-18	2.399296433871394e-17	32.26113159976735
6497	BRSK2	-2.388710407202604	1.5514288003901109	-48.13493963313058	1.773100738163784e-18	2.4457422378956588e-17	32.24010579453572
5136	GBA	-2.3008124058088155	5.235151046130879	-48.01277661866929	1.8448010017667013e-18	2.5426546307162612e-17	32.19833622140736
10023	PCDH11X	-0.9594704504315842	0.4797352252157921	-48.00032840062177	1.8522783387948502e-18	2.5509675607352655e-17	32.19407397652154
2987	ZDHHC2	-2.6690617275142383	3.1960423634238686	-47.9881963151184	1.859596797504997e-18	2.5590488846788736e-17	32.18991890641273
16268	RENBP	-2.602014887010482	1.5193633050332902	-47.95337669412793	1.880772363122644e-18	2.5861719431184478e-17	32.1779878100713
3477	ISG15	-2.7923821018826227	4.938546417824499	-47.950199539189306	1.8827172755301598e-18	2.586830075927031e-17	32.176898710813404
6828	SMG5	-0.9783729318159535	5.133351590233321	-47.904891254586644	1.9106869024758715e-18	2.623216990932243e-17	32.16135956013588
7431	ZNF532	1.756617216484812	0.8893786461734176	47.86507887394882	1.935628579312892e-18	2.6553934211693653e-17	32.147693124407894
13678	MMP11	-2.8205399924343073	2.1368846195830202	-47.85267483603602	1.943470018677718e-18	2.66407910408021e-17	32.14343284557047
2154	RAPGEFL1	1.708798418502921	3.406247824874356	47.82814749853995	1.9590750248894233e-18	2.6833852165449695e-17	32.13500544475313
3802	CDH10	-1.67872998503294	0.8829710694460968	-47.79724694309741	1.978924757170002e-18	2.7084709515898505e-17	32.12438207656531
11923	TNFRSF10B	-1.1875770151006364	5.969352451135549	-47.77135562471854	1.995721345627793e-18	2.7293423239973274e-17	32.115475533572564
15303	ELOVL4	-1.9092358256479383	3.8456588135526797	-47.7637423628478	2.0006891213279066e-18	2.734016845737175e-17	32.11285567007678
8536	BCL7A	-1.4378442550869655	3.6834657174691445	-47.7567117204184	2.0052884070663712e-18	2.738180965748059e-17	32.1104359242443
556	ERGIC1	1.3627935590852562	5.320009393313779	47.75413828655026	2.0069746982069557e-18	2.7383640855194985e-17	32.109550132565715
8801	DLC1	1.7124552930922476	1.2444461473559252	47.72131365502941	2.028616426911922e-18	2.765753555145296e-17	32.09824748735268
5838	MAP4	-0.7668784190602693	6.463242820959139	-47.697293539761596	2.0446103809760944e-18	2.785406667272607e-17	32.08997159183977
5803	PRDM15	1.402586128943796	2.71006803288997	47.66910587936728	2.0635504870870136e-18	2.8090399454621216e-17	32.08025447166341
12574	CBX8	-2.888221372276791	3.912495504574678	-47.648855241701234	2.0772725871313094e-18	2.8255391659345076e-17	32.07326991653976
14505	FAM110C	2.364860795587975	2.1767333286835187	47.6203474069289	2.0967545396541666e-18	2.849841570768783e-17	32.06343235720344
5739	NOTUM	-3.6407411181375844	1.991858753517492	-47.60417426129541	2.1078933890467994e-18	2.8627756096661765e-17	32.05784865640399
11243	ZNF425	-1.7602307913123507	1.5855873760526737	-47.59758212394567	2.1124515927913393e-18	2.8667593076942163e-17	32.05557220636308
7150	CNBP	-0.9373385019048293	6.732490896561512	-47.57104412378092	2.1309078735194292e-18	2.8895831440914505e-17	32.04640468738529
372	LRFN1	-2.4698202240468152	1.381145644544449	-47.51773115569288	2.1685054401914574e-18	2.9383082162717123e-17	32.027972263557814
17560	ATP2A2	-0.8693472553597807	7.005647886382766	-47.47042094795111	2.2024606267017592e-18	2.9820268899671865e-17	32.01159784220579
5919	PEA15	-1.471272754735053	5.162011929513348	-47.460887730165766	2.209370931364028e-18	2.9890891082150445e-17	32.008296340585204
12245	ZDHHC5	0.8840826382735782	5.1044668327041895	47.450184910463754	2.217156519292091e-18	2.997323778800848e-17	32.00458899446009
1886	ACSS1	1.9066735144308573	0.9785928620169094	47.438943183851684	2.2253655470309523e-18	3.00611783925881e-17	32.00069407272164
7609	MAT2A	1.7331016124167178	5.269251609825662	47.43130610633036	2.2309607886536738e-18	3.011370331555326e-17	31.998047525534314
7007	GHR	-1.9250676725043647	0.9748778876628261	-47.4276993634315	2.233608437502978e-18	3.0126391478920136e-17	31.996797498837626
14799	H1F0	-2.6380246019481195	7.914382913752279	-47.41326571955217	2.244237415891928e-18	3.0240624936263204e-17	31.991794124554172
17181	MYLK	-1.675770203996651	1.6357556610153368	-47.41154776075435	2.2455061028514228e-18	3.0240624936263204e-17	31.99119849809726
8839	CASC10	-3.702611645029524	2.9124839352605605	-47.39451139974494	2.2581285582441832e-18	3.038741725747054e-17	31.985290718483395
10139	TRUB2	1.5005366889174154	4.5445481380572	47.388963414094846	2.2622553983022955e-18	3.0419748275037424e-17	31.983366357184526
15655	LAPTM4A	-1.3680818787626965	6.630464199456013	-47.37028649368409	2.2762071688341444e-18	3.058404179175322e-17	31.97688646224503
12188	NTS	-3.9103095393707568	2.2491441546487145	-47.35817404812459	2.2853041221370425e-18	3.068290359417177e-17	31.972682719166333
5390	FAT3	-1.386798051414413	1.4903042522792336	-47.35320397267974	2.2890480349290283e-18	3.070979880777028e-17	31.970957493516746
16902	GOT1	-1.208599965790805	5.794891497588371	-47.33064529559015	2.306123447160512e-18	3.0915372230095555e-17	31.963124581414004
6077	CDK2	1.2374479672666414	5.67526489416538	47.32152554559852	2.3130648865059192e-18	3.098488286084847e-17	31.959956922696765
2784	RAB36	1.7576112695965802	1.5960433510072412	47.26384726699298	2.357484114628621e-18	3.1555944423579766e-17	31.939908719678353
16660	SPTSSB	2.449108251195289	1.6761010846981697	47.24180019865018	2.374701847577638e-18	3.1762312354029326e-17	31.93223896575574
12480	FAT4	-1.2957524671182705	1.2258121092937337	-47.23031786909134	2.383721917607746e-18	3.185880459881504e-17	31.928243060223057
1155	SNAP91	-1.821571639269001	1.0677821016182676	-47.213953812289766	2.3966398896369863e-18	3.200720736788472e-17	31.922546605567685
9481	C3orf67	2.6687700379649377	1.3377693488319589	47.19851114449633	2.4088987887126912e-18	3.214659034074833e-17	31.917169076493305
10049	OSBPL7	3.04533695517285	1.7085936442808207	47.19229115391681	2.4138552421744858e-18	3.216965858176093e-17	31.915002619106648
8567	GALNT18	2.5114980379001124	2.5498534589627377	47.19176583528284	2.414274343172626e-18	3.216965858176093e-17	31.914819634579242
4995	NFYC	-1.3866863873480435	5.295746812543215	-47.18381781467699	2.4206247507241858e-18	3.2229933473415914e-17	31.91205084681555
8785	NCAM2	-1.9769004979014586	0.9993151455080738	-47.17811437744774	2.425192697453851e-18	3.2266402389502896e-17	31.91006369805422
2512	TUSC1	-2.420613651856261	1.2103068259281307	-47.17108109447096	2.4308383564676765e-18	3.231714414830652e-17	31.90761288253451
13634	GCA	2.933263673132343	2.0435552052418333	47.15407748554289	2.4445450666996024e-18	3.247489764059818e-17	31.901686295571164
8480	SLFNL1	-3.2874377255282106	2.334055493676718	-47.134071660347495	2.4607771812906007e-18	3.266593757135348e-17	31.894710543896633
9384	ATXN3L	-1.987339589810989	1.00285259891588	-47.11736376336709	2.474421280651128e-18	3.282236107762947e-17	31.888882457084538
6621	FOXN3	-1.6624991765108192	2.8733319432478464	-47.08589000963498	2.500342521386242e-18	3.3141279310515464e-17	31.87789807688719
8342	SLC9A2	-1.4879062902731885	0.847905781882557	-47.0658917543198	2.5169626334167623e-18	3.333652761166556e-17	31.870914832759237
10847	HNRNPLL	-1.3889814992839318	4.782582733766681	-47.057041290755386	2.524355520002354e-18	3.3409362403512026e-17	31.86782336559369
7292	CBFA2T3	-2.3552011151974073	1.2212398839842802	-47.0349929432675	2.542873327581688e-18	3.3629213826983614e-17	31.860119340124402
17362	CAND2	-2.1842463248644637	1.6572891377901338	-47.0289178812966	2.5480009491863303e-18	3.3671784828123774e-17	31.857995985172305
5344	PTP4A1	-3.7098193288977352	6.871100542420079	-47.02188313933081	2.5539523227395936e-18	3.371085137677488e-17	31.855536859190476
13363	DAP3	-1.63255397303607	6.24284728512155	-47.020907544500744	2.5547788397431143e-18	3.371085137677488e-17	31.85519579258403
9263	KRT16	2.7011620867427104	1.3505810433713554	47.012725306411184	2.5617219791078972e-18	3.3777204152034026e-17	31.852335013994246
16787	PSMD4	-1.1497799587741326	7.3611899185877	-47.00951558255576	2.564451106445479e-18	3.3787936086565454e-17	31.85121265295727
2245	ZDHHC15	-2.285113458753937	1.1425567293769685	-46.957237737185416	2.609339237014931e-18	3.435370359658016e-17	31.832921554339432
4138	TPD52L2	1.0170213210191115	6.464290639946818	46.94496579292601	2.619997088800366e-18	3.446829876257722e-17	31.82862485684478
142	ITGAV	-2.973389863662643	6.045594368234337	-46.87737164946268	2.6795363489033654e-18	3.522532061650758e-17	31.804938341610058
9694	POM121	1.1625465098901593	4.376255355837922	46.83997669779617	2.713091758474398e-18	3.5639884440063535e-17	31.791819584468055
17153	FAM110D	-2.463666260191697	1.273171276763051	-46.76487403461114	2.7818404484806406e-18	3.651579552983293e-17	31.76544059031865
3280	MTHFR	-1.8366292123048071	2.195960913634052	-46.7599434629015	2.786418201941882e-18	3.654869138933731e-17	31.763707294881424
12922	MICU3	-2.7950737858730044	1.3975368929365022	-46.73361201058508	2.8110014326318445e-18	3.684374983245988e-17	31.754447620238775
7306	WNK3	-1.4858695720421524	0.7603296628912519	-46.727954879103876	2.8163130037686366e-18	3.6885964374525826e-17	31.752457560125034
1739	CREB3L1	-2.1933156707954367	1.1468330169927663	-46.694358704092444	2.8480776597348493e-18	3.727432201264259e-17	31.740634151391642
12202	SERPINE1	1.4604485813163945	3.788087075454901	46.67500474174866	2.8665492729599892e-18	3.7488259654232866e-17	31.733819092391474
8714	ZNF32	-3.8226051879630485	2.517884240767821	-46.66561252736325	2.8755591634811065e-18	3.7578233157136063e-17	31.730510815886912
4985	SRRM3	-2.2574122598396587	1.5692130076947945	-46.64431656306741	2.8960999713762005e-18	3.781864966322645e-17	31.723007135975198
4386	PRKCB	-1.060308085703555	0.5301540428517776	-46.62780401193899	2.9121343523558368e-18	3.7999906985400646e-17	31.717186537722615
8795	POLD3	2.7117490474523382	3.7659881502224253	46.6183621602589	2.92134518130552e-18	3.809192290361566e-17	31.713857399744786
11520	DUSP16	-1.6112258446515333	3.557699675142594	-46.60950844389728	2.9300104108410975e-18	3.817669399413489e-17	31.710735020420938
14541	CYP27C1	-1.2938518858559	0.6469259429279501	-46.60293779726548	2.93645883971424e-18	3.823247738024991e-17	31.708417411203033
6558	DLX2	-2.8161431293280295	3.2024090584018663	-46.577246419918104	2.96181755956717e-18	3.853420751171387e-17	31.699352360972643
6539	ADGRG6	-2.6446595710983	5.737869640725116	-46.57414772034466	2.964891836147953e-18	3.8545778757053934e-17	31.698258664455548
14094	SMAP2	-1.5341341376264999	4.1118373623631586	-46.57194334662536	2.967080900916494e-18	3.85458330294321e-17	31.69748057887394
4853	KCNG3	-2.059555185413489	1.0969386885470587	-46.54589236693156	2.9930815173868376e-18	3.883074563219173e-17	31.688282475190075
952	CHD5	-2.5449509949751197	1.3034458953413495	-46.54556055897211	2.9934142421369886e-18	3.883074563219173e-17	31.688165286851874
12136	GPM6A	-1.401933334560605	0.7987735319558127	-46.514570909474216	3.024663547325738e-18	3.9207284571580214e-17	31.677216631661988
9603	CP	-2.361181876665044	1.4104847166588772	-46.50624525672662	3.0331179402968983e-18	3.9288007858089487e-17	31.67427392920855
