gene_symbol	log2FC_A2780	SE_A2780	pval_A2780	padj_A2780	log2FC_PEO1	SE_PEO1	pval_PEO1	padj_PEO1	log2FC_UWB_BRCAdef	SE_UWB_BRCAdef	pval_UWB_BRCAdef	padj_UWB_BRCAdef
ABCB7	0.21205293137289916	0.06397856559452719	0.00447821912491346	0.0063218965993217	-0.13266859327073366	0.09593095378049427	0.2131661181136241	0.3477884761060748	-0.8041174543235842	0.12057548936842086	9.39613245685807e-12	1.2431806019842983e-10
ABCB8	-0.231958082499526	0.061896517743583714	0.00180860044883983	0.00263740528338835	-0.07832730274723909	0.0785415476237065	0.3549653619915224	0.5003764935701871	1.624946797719058	0.30058689397784183	7.337644680665056e-9	6.168035152619199e-8
ABCB9	-0.5566267123075956	0.07284002787286001	1.1280497244179292e-6	2.173218080280126e-6	0.03380280810940883	0.06955630429625692	0.6432364346468562	0.7572469609486879	0.1767301186664418	0.35727943310385607	0.5329691445097517	0.6446204350410814
ABCC1	0.2239095674957321	0.028770580488450756	8.961821933245083e-7	1.7408551260329195e-6	-0.2160049055394646	0.07883664695878163	0.03172864721294625	0.08722056842507162	0.6057554240329217	0.10850323589632292	1.2730988717824428e-8	1.030861021269467e-7
ABCC10	-0.07313489228956538	0.07395805169952957	0.3377232107309316	0.38673976916234554	0.05192341551526858	0.08629115661534138	0.5681262558017148	0.6971312561945597	0.28184709241853784	0.19419010130403783	0.1227581138592454	0.2002084480600648
ABCC11	-0.04268475027706311	0.0332063489818055	0.21727759859563472	0.25714170486510957	-0.2934546574347099	0.7260593313514039	0.6992955241933518	0.801011236803294	NA	NA	NA	NA
ABCC12	-0.00580341818184044	0.010996245982484266	0.6050429528601229	0.6484519636934747	NA	NA	NA	NA	NA	NA	NA	NA
ABCC2	3.4222001601788494	0.07065604259910747	1.6094561248540109e-18	2.2410438006846458e-17	0.1148877549755466	0.07781454258907032	0.18743548583289377	0.3175772398751693	-0.9615191597856546	0.7784980528038856	0.02770888188082444	0.05606973745296239
ABCC3	4.846324721702339	0.050953557734816926	4.1805670380965413e-23	2.2214928821114206e-21	-0.6904112573681489	0.0628961825147576	2.2427982884049127e-5	0.00108724744299265	0.6797999938297078	0.12686911684989463	3.887186896656831e-8	2.890368138074714e-7
ABCC4	1.1829412700021218	0.06151853960811231	2.472287107798759e-12	9.51277844182894e-12	0.4928061815620308	0.0903962343510541	0.00130049072863833	0.01026412766531155	-0.739516564868435	0.19152032148719397	4.44845411044858e-5	1.831330976768574e-4
ABCC5	-0.36981224623764586	0.026618415602654637	3.1004913295189667e-10	8.892678919748597e-10	-0.2215884473627634	0.06949764107002182	0.0173698311692883	0.05665887059708623	0.10457015172508546	0.09381555588485002	0.2592859314124008	0.36803694553975674
ABCC6	-2.864849383093202	0.04064250282866964	4.565285797128886e-21	1.2584495630148094e-19	-0.03132089362826062	0.07118722544362333	0.6744779193150267	0.7819590045400897	1.657732493803289	0.6026939203035593	5.282086819784204e-4	0.00169347035852647
ABCC8	-0.47975717457978706	0.04198180920202098	5.1249853098968494e-9	1.2663163982801151e-8	NA	NA	NA	NA	NA	NA	NA	NA
ABCC9	0.00578792440186494	0.014257272498278906	0.6902491242462558	0.7261404323167827	2.5883327822111477	0.14831644618126336	1.2726879887180186e-6	2.8361946805296616e-4	NA	NA	NA	NA
ABCD1	-1.234704026265302	0.07554753487196147	2.8298333177534142e-11	9.317640797276172e-11	0.1921694703889316	0.12948946360531804	0.18546728133513432	0.3154359240932783	0.8920609203094558	0.2887856323690308	5.585515477267443e-4	0.00177872814344232
ABCD2	-0.1244631291411191	0.024151852847855766	1.0206977092006218e-4	1.656743857366581e-4	NA	NA	NA	NA	NA	NA	NA	NA
ABCD3	0.8224658075926374	0.05861666246281455	2.6835212733463644e-10	7.748393175839043e-10	-0.19296596527556353	0.18361678547349716	0.33148983987895475	0.477011834929903	-0.4460292753270296	0.10097616912222708	6.974019081159557e-6	3.368014398590231e-5
ABCD4	-0.5557703975127257	0.047775191388253944	3.9847265087894445e-9	9.97708559013105e-9	-0.21852122731039092	0.1695386326170207	0.2422176889941113	0.3808901858210717	-0.1921836220259909	0.14482733120306726	0.16944776420875116	0.2601212637696521
ABCE1	0.01765794430018275	0.0861941976563812	0.8403120657472045	0.8600061181060553	0.7350130526209098	0.17618110006981647	0.00513390868724215	0.02487163874406638	-0.3547982928726842	0.10080513066715656	3.4134364610821806e-4	0.00114038649922856
ABCF1	0.692759092181535	0.024266574909733028	5.904037839623768e-15	3.650859991820627e-14	0.06779990630258848	0.10856497366865703	0.5539716485668871	0.6856958030137263	0.1563275844474924	0.103277464558758	0.12410159087126632	0.2020846962460529
ABCF2	-0.7751300410911037	0.02627434687832071	3.556311184112911e-15	2.2998031754653032e-14	0.4812833419346694	0.10219918721858416	0.00280488507353938	0.01675486581450326	0.24721276308837	0.15444145132206386	0.09767653190477513	0.16551186287469308
ABCF3	-0.08657772423074661	0.046768154502830214	0.08304324446231018	0.10414052593148113	-0.05057255692511564	0.08838381935788735	0.5867883021816785	0.7124260746728691	0.187369441919375	0.1231998203445657	0.11960859988758415	0.19590982875010235
ABCG1	1.0542732025534174	0.05326802994955218	1.5986232992265574e-12	6.337733088753917e-12	NA	NA	NA	NA	0.2370806665733739	0.6106124477923968	0.23063949416367843	0.334876564253237
ABCG2	2.0585077790945223	0.05158000593890991	3.2862323249342216e-17	3.316688253803749e-16	0.00713413394117101	0.146093631836013	0.9625468257646214	0.9771183734976704	-0.01132851633390952	0.44838190072815737	0.965365664218652	0.9779502469579237
ABCG4	-1.8276769625543867	0.04073811916967114	5.312261087757755e-18	6.459862370495218e-17	-0.27968773087468213	0.07509656964419412	0.00877871729536912	0.03512192602817696	0.5086298253610699	0.3724127969115137	0.08758360656299569	0.1509180550967156
ABCG5	-0.02387329574339081	0.012446699215077498	0.07348002910850394	0.09275434126590058	NA	NA	NA	NA	NA	NA	NA	NA
ABCG8	0.03371250718134444	0.021573305111370313	0.13805421018296096	0.1683871941404727	NA	NA	NA	NA	NA	NA	NA	NA
ABHD1	0.5433765944672813	0.05898710297557776	9.963871382170801e-8	2.123491410053845e-7	0.22390142037741367	0.2234749913372276	0.3528859242065231	0.49838627831324217	NA	NA	NA	NA
ABHD10	0.3602487321854988	0.05664114813395117	1.0339769249710962e-5	1.822501839378567e-5	0.450136164333224	0.13821400834553613	0.01588387555663393	0.05314558999481264	-0.2568524152728874	0.12603117347101395	0.03640401080760672	0.07129574288797051
ABHD11	1.4832493932396351	0.05892278113330624	4.089585284269682e-14	2.1188976089599338e-13	-0.7308261483496761	0.09774812546538697	2.2138532013032895e-4	0.00360640063670322	0.23504843731097463	0.16052488482535518	0.12564998225465548	0.20416002514791529
ABHD12	-0.28643060012911015	0.04384303817673156	7.569146515997694e-6	1.3517044522242265e-5	-0.6631343549524025	0.09280262773233999	2.8755166746342566e-4	0.00414424126148302	-0.36402283248598705	0.1392649828881096	0.0069057321608839	0.0166469305070314
ABHD12B	0.23799135506436775	0.05515107425054755	5.554387340546305e-4	8.459124780897609e-4	0.01381956620535426	0.06919531789237822	0.8479198812246151	0.904371151265428	-1.4300643317589503	0.6778305357919605	0.00324359091565799	0.00856710850689823
ABHD13	0.41018309367689776	0.06972641736850678	2.4993212769618608e-5	4.271752176725552e-5	-0.4339135988359664	0.06764573698185262	5.312674341897955e-4	0.00600935913627866	-0.9359201155741896	0.19251646803366576	3.20490124523019e-7	2.024338752636922e-6
ABHD14A	-1.243439198835683	0.04644899437455088	1.5894263745559363e-14	8.879246390093677e-14	-0.05267703283330949	0.10950961100854131	0.6465630421428352	0.7597217402958281	0.5832018980444122	0.26883842384335266	0.0149230950822131	0.03275505318003079
ABHD14A-ACY1	NA	NA	NA	NA	-0.41283179466244535	0.0859800776245189	0.00253911361342477	0.01570026022848377	NA	NA	NA	NA
ABHD14B	0.12451957431893934	0.02496017570556167	1.4152422300239853e-4	2.2673177826083496e-4	0.5147463295106736	0.07941834726298126	5.011176956822745e-4	0.00577329345233953	0.7519498792997409	0.12356047652659044	4.687122950628411e-10	4.7886976777569135e-9
ABHD15	-0.15893460190961317	0.05114848258162717	0.00689824403251552	0.0095916473220081	-0.2166693601331502	0.09619980182341	0.06265586684951328	0.1421754936063956	0.8604127649903001	0.2622982218039376	3.114312915226098e-4	0.00104929826810007
ABHD16A	-0.4160026421120864	0.06938402788876025	2.022831744589431e-5	3.482658108524128e-5	-0.01504423333866844	0.09780698129422874	0.8825093878314874	0.926844463077722	0.5771495883192689	0.19565172142331785	0.00169341941633635	0.00481741197828001
ABHD16B	1.8474344196483377	0.13513201859401833	3.9195706536232653e-10	1.1079805395164501e-9	0.1150534635881688	0.14427353994560987	0.4538486779477835	0.5967780370267156	1.5571979363236752	0.4069195100829677	1.430090062001284e-5	6.531593128229968e-5
ABHD17A	1.0235942994990248	0.11276108537808581	1.2122014193394322e-7	2.5602367341058617e-7	-0.01903094588367748	0.0857238679423833	0.831253391268366	0.8924602275852428	1.6824262771911809	0.5352807879128038	1.476934653185686e-4	5.361080981368821e-4
ABHD17B	-0.746818957613923	0.04148542548279326	6.672347537287193e-12	2.3964486004238737e-11	0.2814894341056906	0.08832128753473077	0.01740004654928135	0.05672491157801743	-0.25946237772723124	0.1711915729346756	0.11166521328269811	0.18481378008890673
ABHD17C	1.418603414601555	0.057437653310564225	5.4757917943777133e-14	2.7839746062366463e-13	-0.6136740225046973	0.058842887424049105	3.061847837405924e-5	0.00124229483859532	-0.6732720202600657	0.158593198263497	9.87921721941774e-6	4.64074153416346e-5
ABHD18	-0.42927713605180173	0.059990344819898116	2.546197959500843e-6	4.739574348623706e-6	NA	NA	NA	NA	-0.03643349360217613	0.16788593520077438	0.8208670652809452	0.8761737115232784
ABHD2	-0.9034367973327936	0.02245298243195988	2.8935603625440636e-17	2.9524691680741684e-16	0.5135663112429287	0.07232665698274372	2.981816123772904e-4	0.00421206211391232	-0.2842894593233645	0.09469586271541744	0.00229863629488096	0.00632529101397271
ABHD3	0.6765256503730623	0.04318632576409784	5.308199426404468e-11	1.6797713772309887e-10	-0.05596596918072372	0.16395465582546928	0.743810881633997	0.8341475344507442	-0.6415975983404367	0.16566888190100648	5.1537076957886486e-5	2.0935850727870215e-4
ABHD4	-0.653468640956163	0.027753795808175722	1.1384560010655057e-13	5.459406370535509e-13	0.6643606217723095	0.19653236928153583	0.01353611057247356	0.04772317991915062	-1.3328467702444344	0.11978457347419158	1.506713676186589e-29	1.0817927733794722e-27
ABHD5	0.7746727813815055	0.07443254693063521	1.8920078921744938e-8	4.3683815251593276e-8	-0.3735381371891373	0.13318607675956423	0.02904026391292564	0.08190407640421096	-0.3797355950272492	0.1227187471803564	0.00150270559011076	0.00432518350430558
ABHD6	-1.6945704965109267	0.052262327521973004	8.25455382633588e-16	6.103388038735021e-15	-0.0933233023874478	0.12201404345070226	0.4717111147208273	0.613031478274582	0.1122165620680972	0.27571946733793673	0.6452368110465063	0.741174707654478
ABHD8	-2.891361833284334	0.08432149805643292	3.469833424408e-16	2.7724094779622253e-15	1.4953451010509913	0.11955431219259859	1.008133372530092e-5	7.066872950820095e-4	1.318349177138544	0.48124966268523434	7.712804166895606e-4	0.00237967299074019
ABI1	-0.8703514517103805	0.03601571136120052	7.645393535011367e-14	3.780269976027761e-13	0.5387913343874517	0.11255026911024611	0.00257859218146016	0.01585706748821322	-0.6599804466398521	0.12478745681357116	5.8428106300303924e-8	4.2358347374356505e-7
ABI2	-0.7805747085747403	0.0631652878954861	1.6853997154778036e-9	4.401098546545206e-9	-0.1253509449024972	0.07437181725445192	0.13995379397171392	0.25740947250451596	-0.09449135070676767	0.09985468419181512	0.33614601227191715	0.45258988250150944
ABI3	-0.03409435577017433	0.027248092367826333	0.22916547990820513	0.27030403132583775	NA	NA	NA	NA	NA	NA	NA	NA
ABI3BP	0.39138592093203334	0.053216624579367336	1.8180942545843237e-6	3.4286284168227293e-6	0.3939856188374318	0.11869889731499023	0.01464772751835568	0.05026928776706409	-0.14792695989485427	0.5312928319893284	0.5447939200311823	0.6548914590391061
ABITRAM	NA	NA	NA	NA	NA	NA	NA	NA	-0.06144489264709583	0.16416318228484356	0.6961881374971984	0.7817220271303809
ABL1	-0.7269026749086942	0.03251941259826755	2.51739894106128e-13	1.134694739862113e-12	0.6467282006480257	0.08707060006999794	2.2998436716041852e-4	0.00366723021434202	0.1678562158807493	0.14259462717629262	0.22434411635620857	0.3274064437489395
ABL2	-1.2267443276832868	0.03056385985828464	3.0074699797595923e-17	3.0563240427948577e-16	0.5187274314525085	0.07261322931615342	2.88000501287245e-4	0.00414670731409822	-0.4128394706360114	0.10590391356003966	7.087173577192266e-5	2.7864466423062887e-4
ABLIM1	0.8530074413406865	0.032982501105894325	2.7007603010513963e-14	1.4473515562317358e-13	-1.0830595152546132	0.16943396241305522	5.417526822612107e-4	0.0060773172793705	0.09054665341254611	0.08169729222176521	0.2634302582412348	0.3728038338148107
ABLIM2	0.16225159363430874	0.06393899443487155	0.02217592869114893	0.02949323286613264	0.18393505228470752	0.23861346939665745	0.4683927970838785	0.6096210646146608	2.490029580018287	0.16880840492524743	2.541730284126558e-50	4.97289530089361e-48
ABLIM3	1.03644096383317	0.05386861243854676	2.450757705354735e-12	9.434053553975175e-12	-1.0120500712737073	0.2044782323333619	0.00216968332865481	0.01421480552002855	-0.48936364345622263	0.1552309821296111	0.00102393623424656	0.00307672296763816
ABO	2.962095949779459	0.033598037179896706	1.3730095791924384e-22	5.980897529904444e-21	NA	NA	NA	NA	5.542111326028385	2.9238217498188046	5.643064492787904e-4	0.00179559352390966
ABR	-1.720109408929956	0.04813596242372933	1.8293313531336326e-16	1.5530829514910272e-15	0.34811712659180305	0.1012777918839274	0.01258587114579591	0.0452131164317018	0.6014099132823963	0.10649140023652771	8.840858354987442e-9	7.387266804319908e-8
ABRA	0.01591443436111153	0.012500653090446703	0.22151569611145225	0.26178857923353704	NA	NA	NA	NA	NA	NA	NA	NA
ABRACL	-0.915218288123417	0.03150387202224883	4.509445323306508e-15	2.8514564298843516e-14	-0.10338984424296438	0.14717492013901354	0.5071969611934273	0.645605952905291	-0.1341851185585311	0.13462937249582507	0.3045410175424203	0.4185333222033508
ABRAXAS1	NA	NA	NA	NA	NA	NA	NA	NA	0.345842501348759	0.22234641721684847	0.09142761264209692	0.15634491347908894
ABRAXAS2	NA	NA	NA	NA	NA	NA	NA	NA	0.01448524522877616	0.16231186505270365	0.9273864340905048	0.9524575109176237
ABT1	0.7865020509875995	0.04734988230277569	2.2231133623501968e-11	7.416824118491333e-11	0.1937135261969889	0.0874542034097636	0.06604776744361701	0.14756235458636027	0.7930137335614408	0.1656088207077578	6.145070050346788e-7	3.6922317246843737e-6
ABTB1	0.10394198162781842	0.07646217428870908	0.19322943815198465	0.23064639701470321	-0.14019870157755945	0.17521690240759322	0.452404157683407	0.5954554370919385	2.5365676609527097	0.33866911950413686	5.402720471528332e-15	1.0704225420298921e-13
ABTB2	-1.7770551766985203	0.06519002677839277	1.2025841769467058e-14	6.890545647838188e-14	0.9911826066645476	0.12527163302946376	1.5915189587941672e-4	0.00303486201452818	0.0149321787017201	0.18255075764335785	0.9282602882305768	0.9528396703761386
AC002310.13	NA	NA	NA	NA	-0.08780071867484684	0.1163419898700262	0.4773849748572984	0.617984659233078	NA	NA	NA	NA
AC002398.9	NA	NA	NA	NA	-0.3981332243005769	0.08424403284569336	0.00275457499864285	0.01657075040589622	NA	NA	NA	NA
AC002985.3	NA	NA	NA	NA	0.12350427975285516	0.08508608361532989	0.1940000235947031	0.3251722755010366	NA	NA	NA	NA
AC003002.4	NA	NA	NA	NA	-0.30337770794447305	0.11605802140630489	0.03774184885973527	0.09839768558140514	NA	NA	NA	NA
AC003002.6	NA	NA	NA	NA	-0.5983795977796473	0.24049798935002503	0.04497059924571618	0.11174172363750846	NA	NA	NA	NA
AC003005.4	NA	NA	NA	NA	-0.48802145202286296	0.14234077575929865	0.01272660194023316	0.04554671466194184	NA	NA	NA	NA
AC003006.7	NA	NA	NA	NA	-0.4454623023259101	0.10330139638360875	0.00436617144313697	0.02243240852815764	NA	NA	NA	NA
AC004076.7	NA	NA	NA	NA	-0.182282903350369	0.11880069452952016	0.17295284903420804	0.30016959071600147	NA	NA	NA	NA
AC004076.9	NA	NA	NA	NA	-0.28868681613731795	0.11464238670530123	0.0431221177193965	0.10857611124254792	NA	NA	NA	NA
AC004381.6	NA	NA	NA	NA	-0.17884992229898633	0.15199168832471163	0.2813689400486631	0.4241413068012709	NA	NA	NA	NA
AC004466.1	NA	NA	NA	NA	-0.21918797018135416	0.0667730966472841	0.01536004597637396	0.05196937377594373	NA	NA	NA	NA
AC005003.1	NA	NA	NA	NA	-0.01779755720753384	0.06537421323326116	0.794040102007756	0.8687486453490001	NA	NA	NA	NA
AC005488.1	NA	NA	NA	NA	-0.2334683416838219	0.41819214248337877	0.595702166467394	0.7194347112924617	NA	NA	NA	NA
AC005544.1	NA	NA	NA	NA	-3.359497408264864	0.5970711730603806	0.00109631949829324	0.00927430392578835	NA	NA	NA	NA
AC005606.1	NA	NA	NA	NA	0.4124977116798988	0.110277617360009	0.00860567743209509	0.03462445964392666	NA	NA	NA	NA
AC005609.1	NA	NA	NA	NA	-0.4167984434783936	0.1028367259738586	0.00590279662541971	0.02717248694436411	NA	NA	NA	NA
AC005779.2	NA	NA	NA	NA	0.20137362625159927	0.4664791333821063	0.6801867961081719	0.7869106657904165	NA	NA	NA	NA
AC005841.1	NA	NA	NA	NA	-0.1788517299145886	0.08714870877329178	0.08320579695374047	0.17510158623203653	NA	NA	NA	NA
AC006014.1	NA	NA	NA	NA	-0.1676036434313357	0.37062443236921594	0.6660920472149597	0.7751087488868025	NA	NA	NA	NA
AC006116.20	NA	NA	NA	NA	-0.0901026418380233	0.08752833587680568	0.3407472394788661	0.4864420147871641	NA	NA	NA	NA
AC006132.1	NA	NA	NA	NA	-0.05727781511419844	0.09880301050649477	0.5819993742013394	0.7085065353607989	NA	NA	NA	NA
AC006435.1	NA	NA	NA	NA	0.03211790881300003	0.11885887359933393	0.795527641780212	0.869802520461361	NA	NA	NA	NA
AC006449.1	NA	NA	NA	NA	0.783764305922789	0.23654867620290407	0.01475943973322047	0.05054431070108139	NA	NA	NA	NA
AC006486.1	NA	NA	NA	NA	-0.11877524150329556	0.07457429754841598	0.15942337259092895	0.28327387553911226	NA	NA	NA	NA
AC006486.9	NA	NA	NA	NA	-0.462048622639581	0.07820891604849813	8.396636234375678e-4	0.00783563597596645	NA	NA	NA	NA
AC006538.4	NA	NA	NA	NA	0.14913180165987505	0.07298671317006698	0.08427491829358158	0.1767535896953879	NA	NA	NA	NA
AC006547.14	NA	NA	NA	NA	0.1036151341640999	0.09290539380805071	0.30499770535322984	0.4493261705603428	NA	NA	NA	NA
AC007040.11	NA	NA	NA	NA	0.39130089705674465	0.07964641100131918	0.00225475317430439	0.01456759828885282	NA	NA	NA	NA
AC007382.1	NA	NA	NA	NA	0.03912674060253104	0.0994412014829861	0.7067985237117129	0.8069436272778396	NA	NA	NA	NA
AC007390.5	NA	NA	NA	NA	-0.14918540626969137	0.08652815476556562	0.13252756019748463	0.2469448397989071	NA	NA	NA	NA
AC007401.2	NA	NA	NA	NA	-0.07444889482499273	0.0634085992339153	0.28233494975717754	0.42524669377644464	NA	NA	NA	NA
AC007405.2	NA	NA	NA	NA	0.0903920007125719	0.08340465928718287	0.31773844633311027	0.46329616623043646	NA	NA	NA	NA
AC007773.3	NA	NA	NA	NA	-0.11280588905149966	0.13638134643025124	0.4380164784127256	0.5815062784247409	NA	NA	NA	NA
AC007956.1	NA	NA	NA	NA	-0.15761209278230393	0.24612811480627889	0.5442504083144646	0.6779179816921057	NA	NA	NA	NA
AC008443.1	NA	NA	NA	NA	-0.2633813645396623	0.08421834363338505	0.01882476446902044	0.06001979672401669	NA	NA	NA	NA
AC008686.1	NA	NA	NA	NA	0.32884795824424207	0.25511273584884087	0.24218079614475344	0.3808722843098077	NA	NA	NA	NA
AC008948.1	NA	NA	NA	NA	-0.12976046351193218	0.11053486132479949	0.2824024552900777	0.42524669377644464	NA	NA	NA	NA
AC009065.1	NA	NA	NA	NA	0.25877247072942833	0.05628470423913279	0.00316947363593787	0.01820831506663656	NA	NA	NA	NA
AC009403.2	NA	NA	NA	NA	0.691307275375493	0.11672004674940081	8.280935688484716e-4	0.00777169205225723	NA	NA	NA	NA
AC010327.2	NA	NA	NA	NA	-0.5566190730957259	0.06764142997812282	1.2638611290649736e-4	0.00263926021231735	NA	NA	NA	NA
AC010336.1	NA	NA	NA	NA	0.3697127927003583	0.08747055889224045	0.00481759074245545	0.02390543282672063	NA	NA	NA	NA
AC010441.1	NA	NA	NA	NA	-0.08844878659951894	0.0713280458114096	0.2586551829050839	0.3988825176570757	NA	NA	NA	NA
AC010536.1	NA	NA	NA	NA	-0.05803721020566003	0.06311985930632721	0.3913070512036697	0.5369253148411216	NA	NA	NA	NA
AC010547.9	NA	NA	NA	NA	0.06236575433181968	0.0793288597593961	0.45998399275014	0.6021410657331528	NA	NA	NA	NA
AC010642.1	NA	NA	NA	NA	-0.2961422463130119	0.08757331207768576	0.01351462842837366	0.04766995442098919	NA	NA	NA	NA
AC010646.3	NA	NA	NA	NA	-0.49107846825092416	0.2066459528451718	0.05259191675114939	0.12506589838120707	NA	NA	NA	NA
AC011308.1	NA	NA	NA	NA	-0.3315658624154585	0.24847448692882518	0.22775327912316415	0.36428325769555053	NA	NA	NA	NA
AC011475.1	NA	NA	NA	NA	0.0723354241015759	0.2461412493996611	0.7781855529069668	0.8583841969897992	NA	NA	NA	NA
AC011530.4	NA	NA	NA	NA	-0.9647401969276812	0.11661673402766451	1.2249516619131128e-4	0.0025832984836193	NA	NA	NA	NA
AC011897.1	NA	NA	NA	NA	-0.6134275951726329	0.07385925679788907	1.1968515388878244e-4	0.00253477876980625	NA	NA	NA	NA
AC012360.2	NA	NA	NA	NA	0.05492174023014939	0.08900605690528422	0.5585779997468993	0.6894377212714684	NA	NA	NA	NA
AC015688.3	NA	NA	NA	NA	0.614087947439327	0.17712000128955133	0.01211660933181569	0.04395361854551508	NA	NA	NA	NA
AC015987.2	NA	NA	NA	NA	-0.00127556354166191	0.08763192974752015	0.988831360894582	0.9939669190318826	NA	NA	NA	NA
AC016586.1	NA	NA	NA	NA	-1.6373773678717007e-4	0.05752079795325314	0.9978157543524052	0.9991217538959838	NA	NA	NA	NA
AC016722.2	NA	NA	NA	NA	0.00420223262200017	0.06482632767231866	0.9503001278020324	0.9694541683665036	NA	NA	NA	NA
AC017104.2	NA	NA	NA	NA	0.02221366288436024	0.11337356145000957	0.8507592881024413	0.9062358817354208	NA	NA	NA	NA
AC018755.1	NA	NA	NA	NA	0.0185366301208958	0.06666825918151194	0.7897780602261681	0.865671429836802	NA	NA	NA	NA
AC018816.3	NA	NA	NA	NA	0.5560107165068122	0.18984621809016422	0.0245413054549738	0.07265300165606756	NA	NA	NA	NA
AC018867.2	NA	NA	NA	NA	0.3017007300770107	0.10511958992254723	0.02656755703831414	0.0768015864741662	NA	NA	NA	NA
AC019294.1	NA	NA	NA	NA	-0.02106801571181208	0.058636139311945217	0.73097238518312	0.8243061544935357	NA	NA	NA	NA
AC020922.1	NA	NA	NA	NA	-0.30707856642177167	0.12359040905357688	0.04518722162987321	0.11207481829827858	NA	NA	NA	NA
AC021218.2	NA	NA	NA	NA	0.08940544680929613	0.08113102564367415	0.31031983168085553	0.45510120880334487	NA	NA	NA	NA
AC021860.1	NA	NA	NA	NA	-0.5563650828967643	0.46453497231703156	0.27366396272478755	0.4160550481054682	NA	NA	NA	NA
AC022400.2	NA	NA	NA	NA	0.10347704448244976	0.10191281486741142	0.3469116361335019	0.4926838562525842	NA	NA	NA	NA
AC022532.1	NA	NA	NA	NA	-0.03714422559633548	0.06072534522055117	0.5619174521432478	0.6921862451902345	NA	NA	NA	NA
AC023632.1	NA	NA	NA	NA	0.02941473348058398	0.05932453030774589	0.6366449041445192	0.7522748546835879	NA	NA	NA	NA
AC024580.1	NA	NA	NA	NA	-0.13004710489013466	0.11150970197783243	0.28528297585706325	0.42788147790274345	NA	NA	NA	NA
AC024592.12	NA	NA	NA	NA	0.231245493933236	0.06725347105173408	0.01256714153381365	0.04517091724635813	NA	NA	NA	NA
AC024940.1	NA	NA	NA	NA	-0.1371624591151872	0.06787243523105722	0.08699895113894696	0.1809922445946241	NA	NA	NA	NA
AC025262.1	NA	NA	NA	NA	0.5418535361572161	0.1457671582209038	0.0088561518611136	0.03530873256029033	NA	NA	NA	NA
AC025263.3	NA	NA	NA	NA	0.07285164707112779	0.12893217637153284	0.5913622925354665	0.7158192452247304	NA	NA	NA	NA
AC026202.1	NA	NA	NA	NA	-0.49270674922683577	0.12022011679886636	0.00559534560664957	0.02627999536108361	NA	NA	NA	NA
AC026407.1	NA	NA	NA	NA	-0.4358456308444581	0.12542702987091442	0.01199673067381345	0.04366728076321517	NA	NA	NA	NA
AC026703.1	NA	NA	NA	NA	0.2768467426393881	0.09591785524167469	0.02599012835427955	0.0756449525258768	NA	NA	NA	NA
AC026740.1	NA	NA	NA	NA	0.46078011045261547	0.08743940417933738	0.00155946764630995	0.01145322746042984	NA	NA	NA	NA
AC027307.3	NA	NA	NA	NA	-0.01490355766523135	0.06942369217007786	0.8367235782954214	0.896564803482453	NA	NA	NA	NA
AC027763.2	NA	NA	NA	NA	0.1145688721614847	0.06526087109285746	0.12677226286758797	0.2393269258915104	NA	NA	NA	NA
AC037459.4	NA	NA	NA	NA	0.6105783078359206	0.1774369016640752	0.01252417883114788	0.04503817777646173	NA	NA	NA	NA
AC040160.1	NA	NA	NA	NA	0.13685407518921527	0.13909537441055966	0.361023567385277	0.5065713026498919	NA	NA	NA	NA
AC040977.1	NA	NA	NA	NA	0.29513659416190485	0.07441205022611443	0.00654442283231082	0.02902993978289747	NA	NA	NA	NA
AC062017.1	NA	NA	NA	NA	-0.2142844327295153	0.10737749312062746	0.09017976448896482	0.18605417487698409	NA	NA	NA	NA
AC068533.7	NA	NA	NA	NA	-0.6709987915812299	0.07231964813752216	6.194999966762647e-5	0.00189215205450845	NA	NA	NA	NA
AC068987.1	NA	NA	NA	NA	0.14548417861461138	0.09661273590795247	0.17994594607831582	0.30861163805367947	NA	NA	NA	NA
AC069368.3	NA	NA	NA	NA	0.539491785061492	0.18314161407823187	0.02398494447965814	0.07143280965431358	NA	NA	NA	NA
AC069547.1	NA	NA	NA	NA	0.01141342184909793	0.07063628627894158	0.8766363611790531	0.9236105721049336	NA	NA	NA	NA
AC073063.1	NA	NA	NA	NA	-0.1721262556833303	0.26676098128083925	0.5412804407556437	0.6757971620472043	NA	NA	NA	NA
AC073343.1	NA	NA	NA	NA	-0.10106045840250566	0.2026041581858798	0.6346577623779891	0.7506396585920274	NA	NA	NA	NA
AC073569.1	NA	NA	NA	NA	0.07762686551412035	0.09344968990821298	0.4361514610238265	0.5799944304013852	NA	NA	NA	NA
AC073610.5	NA	NA	NA	NA	-0.08026725267937529	0.07833364363540046	0.3428094717417096	0.48882515734652526	NA	NA	NA	NA
AC074091.13	NA	NA	NA	NA	-0.01254585241895953	0.056390445578167074	0.8308961579868072	0.8922691696562873	NA	NA	NA	NA
AC087645.1	NA	NA	NA	NA	0.4079465554485022	0.07133438546336025	0.00100352843624622	0.0087623877670131	NA	NA	NA	NA
AC090186.1	NA	NA	NA	NA	0.26396143486769963	0.1653086633562791	0.15851797123630715	0.2822024357373676	NA	NA	NA	NA
AC090616.2	NA	NA	NA	NA	-0.01979891339389106	0.08532440106637464	0.8237749396601524	0.887814611236158	NA	NA	NA	NA
AC090673.2	NA	NA	NA	NA	-0.14707123354412932	1.0460921636992104	0.8925305540396988	0.9332932446928924	NA	NA	NA	NA
